editor,platform,project,relative_file,language,event_time
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702214220000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702214280000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/correlation_calculator.py,python,1702214340000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/correlation_calculator.py,python,1702214400000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/correlation_calculator.py,python,1702214460000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/correlation_calculator.py,python,1702214520000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/correlation_calculator.py,python,1702214580000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/correlation_calculator.py,python,1702214640000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702214760000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/correlation_calculator.py,python,1702214700000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/correlation_calculator.py,python,1702214820000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702214880000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/correlation_calculator.py,python,1702214940000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/correlation_calculator.py,python,1702215000000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/correlation_calculator.py,python,1702215060000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702215120000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702215180000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/correlation_calculator.py,python,1702215240000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702215300000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702215360000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702215420000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702215480000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702215540000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702215600000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702215660000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702215720000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702215780000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702215840000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702215900000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702215960000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216020000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216080000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216140000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216200000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216260000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216320000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216380000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216440000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216500000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216560000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216620000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216680000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216740000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216800000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216860000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216920000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702216980000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217040000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217100000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217160000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217220000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217280000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217340000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217400000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217460000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217520000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/data_processing/bearable_data.py,python,1702217580000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217640000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702217700000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702217760000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217820000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217880000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702217940000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702218000000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702218060000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702218120000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702218180000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702218240000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702218300000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702218360000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702218420000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702218480000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702218540000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702218660000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702218720000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702218780000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702218840000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702218900000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702218960000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702219020000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702219080000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702219140000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702219200000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702219500000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702219560000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702219620000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702219680000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702219740000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702219860000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702219920000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702219980000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702220040000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702220100000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702220160000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702220220000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702220280000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702220340000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702220400000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/main_controller.py,python,1702220460000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],interface.py,python,1702220520000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],interface.py,python,1702220580000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],interface.py,python,1702220640000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],interface.py,python,1702220700000
VSCode,Linux 5.10,03-AR-Database [WSL: Ubuntu],03-ActiveRecord-Basics/03-Models/app.rb,ruby,1702220760000
VSCode,Linux 5.10,03-AR-Database [WSL: Ubuntu],03-ActiveRecord-Basics/03-Models/app.rb,ruby,1702220820000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],router.py,python,1702220880000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],router.py,python,1702220940000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/visualization/plotter.py,python,1702221000000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],router.py,python,1702221060000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],router.py,python,1702221120000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],router.py,python,1702221180000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],router.py,python,1702221240000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],router.py,python,1702221300000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],router.py,python,1702221360000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],router.py,python,1702221420000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/test.rb,ruby,1702222800000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/test.rb,ruby,1702222860000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/test.rb,ruby,1702222920000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/test.rb,ruby,1702223160000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/test.rb,ruby,1702223220000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/test.rb,ruby,1702223340000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/test.rb,ruby,1702223400000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/test.rb,ruby,1702223580000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],lib/controllers/test.rb,ruby,1702223640000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702223700000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702223760000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702223820000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702223880000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702223940000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224000000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224060000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224120000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224180000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224240000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224300000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224540000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224600000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224660000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224720000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224780000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224840000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224900000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702224960000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225020000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225080000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225140000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225200000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225260000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225320000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225380000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225440000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225500000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225560000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225620000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225680000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225800000
VSCode,Linux 5.10,wellness-logging [WSL: Ubuntu],test.rb,ruby,1702225860000
VSCode,Linux 5.10,w
